"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014",
"Antigua and Barbuda","ATG","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","","","","","","1.85066552779557","1.93819913611696","2.02139988680161","11.1781801922647","28.3329899031527","31.6567897482652","47.7383481194552","56.9811134183724","66.0809124060794","104.16035850542","132.000670923838","133.157576691115","160.039367772323","156.344148319815","192.553276856236","199.664216353571","143.013843200216","127.085625382008","",
"Australia","AUS","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.0271081223056209","0.190631230389495","0.560966912334359","1.081736076939","1.68262799845788","2.83537202477054","3.89287946646564","6.80781081339277","12.3701779617279","21.756867604335","24.6613747601334","26.1671573762439","33.188913820137","44.456266679862","57.1245096218519","64.2670098974746","71.903538298595","81.5095852156253","89.7628623066931","94.7014037422295","100.064604268965","102.194053664352","100.739011404518","100.426307443402","104.610550956231","105.585694973435","106.843497367233","",
"Austria","AUT","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0.128856130585828","0.251891560050505","0.34535874875905","0.485159539713695","0.664667026338091","0.960860370161621","1.49359918420353","2.21173070271278","2.80549888400697","3.50454919078257","4.80296973015158","7.47511812763715","14.470701975662","28.6288600234909","53.0778762770449","76.2693288573366","81.2603112763124","83.244725156467","89.3356956406293","97.5448169734817","105.175585572507","112.124675003349","119.256982795929","129.65515158061","136.579009953879","145.692819882684","154.426038997307","160.539738665691","156.230411605688","",
"Azerbaijan","AZE","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00651454933390036","0.0772120678344048","0.216497821713534","0.504939252652036","0.814081353028257","4.59745206721326","5.17878001050046","8.90740653293599","9.59205620254094","12.6293746279197","17.2061565053897","26.1811958290389","38.3554264128611","51.5272193476898","73.7581002400517","86.3219495171854","100.059320146045","109.9720704266","108.768338113854","107.613407242001","",
"Burundi","BDI","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00587970359631321","0.00618410067715902","0.00908223821776856","0.00891256818273529","0.00971807686323714","0.00961587376032776","0.0122225612285385","0.244520537477717","0.488582584142179","0.738874923679194","0.881016031738602","1.3388771938327","1.96901263153777","2.48676450675834","3.24195347148378","5.57245358453111","10.3145657509891","18.1747415965747","20.0682741388639","22.8144602063298","24.9625880636833","",
"Belgium","BEL","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0.0383485487275461","0.0728399544949452","0.1928538554611","0.309387231212872","0.429735060518182","0.513631256110109","0.611545878727049","0.671587938668684","1.26432098635024","2.31509536490862","4.69405062469771","9.54827419637722","17.179936096386","31.1117194725597","54.8187737500949","74.7225330132927","78.3615561667706","82.8682999335673","87.4602539589925","91.4029489687935","93.0074158476448","100.56248992092","105.283158005349","108.403258530932","111.08418862569","113.530951157448","111.331548237153","110.903179942935","",
"Benin","BEN","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0175419310625498","0.0438287018252622","0.0675176351504197","0.0960208771322294","0.10784080862952","0.798288649640845","1.74218188908545","2.95047273378555","3.08093957992773","5.79747351818727","7.28722342032777","12.5031754553203","23.56334603887","40.4017343465771","54.4688583207722","74.3960492115605","79.4004986812096","83.6543158875868","93.2578219308733","",
"Burkina Faso","BFA","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.005061430339004","0.0140928507896216","0.0248909629939762","0.0446377051043163","0.217480373785401","0.637748951957462","0.902809025634253","1.88081509202165","3.03767962856037","4.72029020567759","7.35484081941176","13.0525339697894","20.6290793106464","25.330462795977","36.7293802352647","48.0271939661325","60.6076521458717","66.3772829490732","",
"Bangladesh","BGD","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000222358665452387","0.000435170315173754","0.000940619219856554","0.00208559994597462","0.00326794993396127","0.0208091035666283","0.0588334392701315","0.114644642810112","0.210751713972306","0.385958523130602","0.784635571337573","0.98070218074972","1.96945467532188","6.2877623795911","13.2057392217126","23.4676282299167","30.1682840815934","34.3533445125887","44.9453588152494","55.192567230597","62.8202390649473","74.4296460827392","",
"Bulgaria","BGR","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0116925723401912","0.0769082049695952","0.250295640787948","0.321320978726202","0.853688207455991","1.56184205866033","4.33923009908198","9.22441194373859","19.5337778717079","33.0036460255069","44.8427211750488","61.0715371727952","81.2795447351542","108.272022072579","130.864636795744","138.975555841617","140.404853645425","138.038982701046","142.846157475629","148.131112140417","145.187688730203","",
"Bahrain","BHR","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0.142563513429345","0.381286664320744","0.620306327296488","0.883522951644213","1.03781878599197","1.44296520126755","1.85231592096428","2.12054633935088","3.20774987708724","4.89596083231334","6.91395677396985","9.79963173752929","14.9080945757096","20.8246673105398","30.7864401808335","42.8747661892897","53.1014646279184","57.3932269337278","79.1907422867624","87.2169808102927","95.4237389728808","108.100523754956","129.097933941317","117.660773168146","125.20844769491","131.009990996036","161.167057587984","165.90888106707","",
"Bahamas, The","BHS","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.749791291185856","0.773644016514619","0.977087302750501","0.885634717176002","","1.46402428137833","1.74423113530129","2.16144607714968","2.78415871636211","5.42219586834877","10.5870855289009","19.9848187323642","39.3992344008361","38.7258256659823","57.6944789081886","69.2127941462466","75.3785508697284","109.340766966136","102.787506459207","101.218645272672","118.829230675344","81.5628488989466","80.653833745564","76.0518742679676","",
"Bosnia and Herzegovina","BIH","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0430345065017967","0.25452503083995","0.69162971758293","1.40210404892959","2.4355016894588","11.4635352853942","19.211413033578","27.5885772781259","36.2115077405825","41.0937546715988","48.7159617016807","63.3403254094113","82.3328285681061","84.5279523833992","80.8707857061324","82.6000788680918","87.5747147303175","91.0953078455188","",
"Belarus","BLR","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00316210286086377","0.0168694193436269","0.0578757149201473","0.0644725646000722","0.0806971474689731","0.120576082863495","0.233757109651188","0.494446704189567","1.39442124648431","4.69538507881869","11.4266896604096","23.0379534302038","42.4171889618255","61.9519500259814","72.6106707640228","85.0582803053349","101.6840081946","108.869705944641","113.16886253701","113.517925439791","118.786176033844","",
"Belize","BLZ","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.201592581393005","0.411172830964477","0.747480213759048","1.02836962919364","1.16438732355687","1.57053175939542","2.84266367635642","7.04651572179424","15.9687273142522","20.5464598079169","23.3806600450559","28.2976154542711","35.3045013239188","42.2961807982508","41.3402004220884","54.5172103671","53.7456480718633","62.9307020528525","70.3196534716074","53.2071221378757","52.610726122326","",
"Bermuda","BMU","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","1.2538288060857","1.85959396635339","2.39393536374518","3.20079358518641","5.59201328925511","8.39033810100481","10.2985001709903","12.9329206035363","16.576332429991","20.1875521870383","20.4613392585962","20.6884478889826","21.1245959820014","47.3238370167053","62.8328175806224","76.6691179922079","82.1990426742754","93.4143649843791","106.956845238095","122.164318740625","131.148552737147","135.794675986513","","139.536310107949","144.319799207236","",
"Bolivia","BOL","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0042404943927727","0.021773634501117","0.036460893668982","0.0543424887118084","0.0946778947743408","0.427823761715999","1.48439792287317","2.93577567411113","5.05074973493249","6.85816850339442","8.99655164697097","11.5717799250284","14.1829234737385","19.6001898208566","25.8843113131579","30.2198553280598","33.6322513118439","51.2360157484703","64.6865543139146","70.6859804771301","80.9077194948494","90.4434950079957","97.6994527325887","",
"Brazil","BRA","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000445711589946727","0.00440344670523898","0.0206988467540505","0.115915348702252","0.360031692076822","0.794074075208812","1.51962843202329","2.72576758618669","4.34774057858537","8.73961743345284","13.2879771661194","16.2434653162697","19.443799184819","25.5144501065075","35.6528988110952","46.3141845224809","53.1102584874003","63.6747518549979","78.5549801023455","87.5418765124288","100.881011548201","119.002385323484","125.001852070739","135.305048102328","",
"Barbados","BRB","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.186797347938887","0.305024083873959","0.596070519727642","1.1305398165683","1.75327266163814","2.38097042639948","3.02827600281173","4.5219881674643","7.62865299376455","10.654216100902","19.7956734353103","36.0609815823452","51.6902718908301","73.5247331974064","75.3706573868289","86.2492406964859","93.2383079300847","103.972135977582","120.807796248109","124.845218904692","123.46063221246","123.329837829822","108.10275291241","",
"Brunei Darussalam","BRN","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0.689684698885684","1.14439417096681","1.50881644510637","2.96940483171942","5.43654522044751","12.162927156673","14.3875759889723","14.5206257421653","15.4876518690852","20.3389203731267","28.6316195550948","42.1698897715812","44.3544732063729","50.1528351557618","56.1129942876465","63.3198754808803","80.4383275019549","95.9883598993289","102.793692028957","104.686105476673","108.621485936256","109.015478017869","113.948738350176","112.214445742297","",
"Bhutan","BTN","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.365843963899069","3.01912152366409","5.5349106803789","12.3320231741911","21.9968647192599","36.61427504374","48.1075649145118","54.9999372331537","66.3791815241785","75.6097824006298","72.1983110218623","",
"Botswana","BWA","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.897675617026407","5.33356831953176","12.6576942248807","18.6314624899557","18.3675184192604","24.2812132694388","28.1894110168601","30.0554695184201","43.4121471942209","60.1383050323545","76.8359311771772","96.0232923352026","120.010247082654","145.983869741848","153.785649056095","160.641052789905","",
"Central African Republic","CAF","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00134322639928321","0.0319672960532776","0.0400031184912809","0.0466819509796635","0.116598212142071","0.136519202839995","0.296972633971779","0.334461654767618","1.0444856900238","1.54099232200576","2.52468064683328","2.7281055885987","8.27875644312482","13.6197267165993","20.2435770830897","22.5114892891158","22.3714033826569","25.2610210931694","29.4665754848403","",
"Canada","CAN","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0.0464333822586404","0.229211885874027","0.370663165783137","0.752880478510268","1.26476557695453","2.11067478638026","2.76988848091968","3.62130143367573","4.64837108660193","6.4356647042348","8.84037866114507","11.8222655785259","14.0458363687853","17.7368955495919","22.7219698376468","28.4290946227574","34.3662595813416","37.9494194844825","42.0712688116672","47.0638664815028","52.7595927857087","57.4932053568209","61.4731075542007","66.2048772219801","70.5483053196051","75.6760779974588","77.8254930914797","79.5683377491082","80.6100807396936","",
"Central Europe and the Baltics","CEB","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00259779100601172","0.0116611807639792","0.0408272931035881","0.0998479105121628","0.264693077517643","0.501823664232023","1.1095435550804","2.8487670402433","5.71032975670009","10.8773351381029","20.6649589858555","32.4265275066175","44.0682056456372","53.9310779113967","67.5198391166549","81.7964115079936","96.4934991798741","110.460638146148","118.205000830781","118.718885425023","120.679246272733","123.63459590879","129.208639956847","132.442362967704","",
"Switzerland","CHE","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.0838289063504798","0.468206385155447","1.09900354594284","1.87366645090142","2.58986839011008","3.15607762981521","3.7400838860427","4.77258163238916","6.37258548545099","9.3873576714257","14.7299446445335","23.8780319968848","42.8413775168272","64.7333272766019","73.2669072238394","79.2141722908382","84.9078463822384","85.4337276776384","92.2471940747844","99.3850711966199","108.515486115003","116.250279953305","120.403710920952","123.160910865083","127.383212047706","132.056372328053","136.777239638403","",
"Channel Islands","CHI","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0376395343605963","0.105350944041629","0.268539846539317","0.47012782635373","0.610285808279443","0.814454287960218","1.36643069651234","2.17887711244664","2.75502543022814","6.39743786145931","14.8090902278177","22.0100719523149","32.6151847440123","39.4721787421896","45.4390872823112","57.2813393862697","64.6941754338373","75.438688650934","83.7200337011002","87.9117773295093","96.8131200774212","115.751383612155","128.926907315612","137.081179335778","134.289052917336","",
"China","CHN","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","6.34516639183636E-05","0.000286862858745073","0.000855602930933156","0.00157186757140214","0.00401890634405457","0.0147590858681494","0.0525923722492988","0.127903776161997","0.293245077656933","0.549163872881274","1.0527263861642","1.88607136855488","3.40132614890962","6.65870796169192","11.2447452430793","15.9037673118535","20.7208224177185","25.5510015440261","29.844705926728","34.7667488692781","41.0168743137341","47.7567162731978","55.2980834070778","63.1702780188133","72.0713209045364","80.7627145493731","88.7083346182169","",
"Cote d'Ivoire","CIV","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0925959400620172","0.239327505664251","0.590886387885313","1.62719886436411","2.93188436020039","4.43688991583706","6.15927316764925","7.57369054786629","9.76610044431612","13.507185296258","23.0173537404309","41.6050065237396","57.2234984756882","70.8782624393444","82.2015211585982","89.4496294318181","91.2286293930115","95.4460519609929","",
"Cameroon","CMR","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0118107783391506","0.0201011157914007","0.0244465493311459","0.0285531196118734","0.0330952483232458","0.0386756104445549","0.648423285879147","2.55219431403681","4.1801046404121","6.2531654109726","8.66122469301203","12.4189052502369","16.849111406298","23.7515810824312","31.4411065338724","39.8136783601427","41.8760103049101","49.5674001544317","60.4068244294108","70.3904685004587","",
"Congo, Rep.","COG","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0357452819802314","","0.114474546635208","0.164233600618044","2.23913730517906","4.67925865569266","6.75453654834655","9.81144775939238","11.124026782121","15.7553755193181","25.1600303072434","34.2559096406409","46.6145144751353","73.7971528449774","90.4427471261992","91.9390991392684","98.7568280843366","104.769504311508","",
"Colombia","COL","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.241692749696412","0.750781397496767","1.40416601899811","3.33698597290366","4.66766849747366","5.01230880319334","5.65642865564335","8.05071460961914","11.1523682472839","14.7740697010519","24.4560529517486","50.5973968244647","67.8872831756854","76.2749348909028","91.6101235892505","92.0464098066481","95.7645525770184","98.1342533172899","102.85493838968","104.084543899334","",
"Comoros","COM","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.350575206269687","1.43118507522348","2.58400986794466","5.9814184641037","9.81515197491529","14.1294119277797","18.4051271811763","24.1959591907841","30.9101762884596","39.5135630094926","47.2842511467281","",
"Cabo Verde","CPV","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00478970787571666","0.239474845750026","1.85826684601352","4.45927680561269","6.98894439367186","9.35422746874592","11.4237619903242","13.8900326662824","17.0731911141939","22.587459019795","31.4674197302946","57.2927735628318","59.8337704904532","76.2654301365256","80.8121804646157","86.0253114374769","100.112448060421","",
"Costa Rica","CRI","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0930241763896723","0.136853256657671","0.20583013488725","0.539072398716921","1.30463003332301","1.76015986790668","2.9000809207097","3.59676125416283","5.3851447021927","8.14613124544037","12.2740019150724","18.6591211765594","21.7383645571147","25.4924041637636","32.8678269948296","33.7921270399482","41.62122844364","42.3850964397108","66.9932126042763","87.660352746492","111.919913345591","145.971647928252","",
"Caribbean small states","CSS","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0348951377532718","0.0982084859880518","0.231873629997","0.407774046478303","0.630540947671952","1.09438498970687","1.37513187941819","1.73289493456082","2.25721907710819","4.11062405741141","11.2084443067708","18.8402454733992","31.4327604438694","43.0808424438998","55.3442777772257","65.1661764301619","82.9477575310732","94.7815548989665","103.936377064488","111.052135355459","114.477538974456","107.95352079478","104.219529338017","109.42888479613","",
"Cuba","CUB","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00217514752659234","0.00462040977305379","0.0105893808548958","0.0177368980443035","0.0221022993130347","0.0271583125526283","0.0366597110227779","0.0462636849889835","0.0586797979174058","0.0767663806383001","0.15921156783393","0.314389406439274","0.672354824376719","1.20025738398194","1.35132863172612","1.75418261046992","2.93666408323747","5.50239679484829","8.8905834617411","11.6631324808424","14.9201616153801","17.7149274132851","",
"Curacao","CUW","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","140.249677441852","138.265112496612","136.146987586043","131.816630498477","128.18216175359","",
"Cayman Islands","CYM","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","2.13269238106139","3.60557623531129","4.39759877146447","6.03227416403261","8.00075776711291","","11.5434318462749","13.6982671824493","21.1253453906054","25.6687057694614","39.2455617886742","42.4656921907827","45.7073340285019","71.4602845726125","166.474713612899","185.021788669892","197.188762822505","185.804732385848","200.274527867342","181.174223999712","170.981078072826","171.676220253604","167.769316334389","",
"Cyprus","CYP","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0228113030006368","0.179482775378904","0.411682065610851","0.655184654556413","1.21637149351785","1.86709069458998","2.73995838340305","5.19681688681991","8.10550520700925","10.3249795393232","12.8220122461566","16.3857887326835","23.1450237308476","32.694873845661","42.6515776980172","55.2779063499983","64.7982910358134","75.7809034792259","82.7791100757979","92.9655392979931","94.3969347008464","89.6353501388745","93.6925843877556","97.7099236641221","98.4004343690046","96.359425359676","",
